Zip code,Type of Property,Price (€),Bedrooms,Living area (m²),Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Kitchen type scale,Building condition scale,Region
2490,1,369000,3.0,174.0,0,0.0,0.0,0.0,0.0,0.0,632.0,3.0,0,1.0,3.382284797718767,3.0
1370,0,215000,1.0,51.0,0,0.0,1.0,7.0,1.0,17.0,2757.377881205674,2.0,0,1.0,3.382284797718767,1.0
1030,1,779000,5.0,288.0,0,0.0,1.0,21.0,1.0,75.0,2757.377881205674,2.0,0,1.0,5.0,2.0
1970,1,475000,3.0,120.0,0,0.0,1.0,10.0,1.0,100.0,190.0,3.0,0,1.0,5.0,3.0
8793,1,235000,3.0,202.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,465.0,2.0,0,1.0,1.0,3.0
7860,1,620000,6.0,400.0,0,0.0,0.0,0.0,0.0,0.0,805.0,2.0,0,1.0,3.382284797718767,1.0
9200,1,220000,3.0,120.0,1,0.0,1.0,18.028500959166895,0.0,0.0,3634.0,4.0,0,0.9500049014802471,3.0,3.0
2230,1,515000,5.0,209.0,0,0.0,0.0,0.0,0.0,0.0,578.0,4.0,0,0.9500049014802471,3.382284797718767,3.0
3200,1,515000,5.0,209.0,0,0.0,0.0,0.0,0.0,0.0,578.0,4.0,0,0.9500049014802471,3.382284797718767,3.0
8380,1,429000,4.0,266.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1633.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1370,0,215000,2.0,85.0,0,0.0,1.0,5.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,1.0
9890,0,421000,3.0,146.0,0,0.0,0.0,0.0,1.0,11.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
9890,0,426000,3.0,148.0,0,0.0,0.0,0.0,1.0,11.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
3200,1,508496,3.0,191.0,0,0.0,0.0,0.0,0.0,0.0,490.0,4.0,0,0.9500049014802471,5.0,3.0
9230,1,522954,3.0,191.0,0,0.0,0.0,0.0,0.0,0.0,401.0,4.0,0,0.9500049014802471,5.0,3.0
1700,1,903917,4.0,274.0,0,0.0,0.0,0.0,0.0,0.0,669.0,4.0,0,0.9500049014802471,5.0,3.0
7860,0,620000,6.0,400.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,1.0
7890,1,365000,3.0,120.0,0,0.0,1.0,18.028500959166895,0.0,0.0,955.0,4.0,0,1.0,3.382284797718767,1.0
7700,1,610000,3.0,200.0,0,0.0,1.0,18.028500959166895,0.0,0.0,955.0,4.0,0,0.9500049014802471,3.382284797718767,1.0
3000,0,130000,1.0,14.0,1,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
3000,0,186500,1.0,17.0,1,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,5.0,3.0
8870,1,150000,3.0,149.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,91.0,2.976151101053181,0,1.0,2.0,3.0
8870,1,400000,4.0,216.0,0,0.0,0.0,0.0,1.0,402.07499802011563,762.0,2.976151101053181,0,1.0,1.0,3.0
8490,0,345000,3.0,125.0,0,0.0,1.0,42.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
8490,0,305000,2.0,113.0,0,0.0,1.0,8.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9900,1,259000,3.0,163.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,110.0,2.976151101053181,0,1.0,5.0,3.0
2100,0,279900,3.0,90.0,0,0.0,1.0,4.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
2060,1,479900,5.0,290.0,0,0.0,0.0,0.0,1.0,402.07499802011563,115.0,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,355000,2.0,112.0,0,0.0,1.0,17.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,359000,2.0,115.0,0,0.0,1.0,22.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,375000,2.0,125.0,0,0.0,1.0,28.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,235000,1.0,78.0,0,0.0,1.0,15.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,315000,2.0,105.0,0,0.0,1.0,12.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,315000,2.0,105.0,0,0.0,1.0,13.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,369000,2.0,124.0,0,0.0,1.0,29.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,225000,1.0,78.0,0,0.0,1.0,26.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,269000,2.0,96.0,0,0.0,1.0,22.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8770,0,269000,2.0,96.0,0,0.0,1.0,24.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
8620,0,990000,3.0,131.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
3800,0,197500,2.0,75.0,0,0.0,1.0,21.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9810,0,357500,2.0,105.0,0,0.0,1.0,8.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9700,0,458989,2.0,115.0,0,0.0,1.0,16.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
7331,1,200000,2.0,190.0,0,0.0,0.0,0.0,0.0,0.0,628.0,4.0,0,0.9500049014802471,3.382284797718767,1.0
1150,1,725000,5.0,177.0,0,0.0,1.0,21.0,1.0,70.0,229.0,2.0,0,1.0,1.0,2.0
1200,1,725000,5.0,177.0,0,0.0,1.0,21.0,1.0,70.0,229.0,2.0,0,1.0,1.0,2.0
1600,1,870000,4.0,350.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,4.0,0,0.9500049014802471,3.382284797718767,3.0
1080,0,229000,2.0,103.0,0,0.0,1.0,13.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,2.0
1180,1,750000,6.0,270.0,0,0.0,0.0,0.0,1.0,402.07499802011563,287.0,2.976151101053181,0,1.0,3.382284797718767,2.0
5030,1,435000,5.0,220.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,576.0,2.976151101053181,0,1.0,1.0,1.0
9200,1,369500,3.0,187.0,0,0.0,0.0,0.0,1.0,235.0,320.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
8300,0,675000,2.0,62.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
9950,1,495000,4.0,163.0,0,0.0,0.0,0.0,0.0,0.0,1285.0,2.976151101053181,0,1.0,2.0,3.0
9950,0,189000,1.0,59.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
2170,1,397000,5.0,267.0,0,0.0,0.0,0.0,1.0,402.07499802011563,273.0,2.976151101053181,0,1.0,3.382284797718767,3.0
9032,1,389000,3.0,241.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,248.0,2.976151101053181,0,1.0,5.0,3.0
9700,0,195000,2.0,118.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
8300,0,635000,2.0,78.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
3945,1,329000,5.0,195.0,0,0.0,0.0,0.0,1.0,402.07499802011563,1846.0,2.976151101053181,0,0.9500049014802471,5.0,3.0
2440,1,349000,3.0,223.0,0,0.0,0.0,0.0,1.0,402.07499802011563,819.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
9890,1,298000,3.0,151.0,0,0.0,0.0,0.0,1.0,402.07499802011563,487.0,2.976151101053181,0,1.0,3.382284797718767,3.0
9570,1,280000,4.0,169.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1598.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
9660,1,230000,3.0,128.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,310.0,2.976151101053181,0,1.0,5.0,3.0
9770,1,483375,3.0,162.0,0,0.0,1.0,24.0,1.0,402.07499802011563,483.0,2.976151101053181,0,1.0,3.382284797718767,3.0
9770,1,468203,3.0,154.0,0,0.0,0.0,0.0,1.0,402.07499802011563,483.0,2.976151101053181,0,1.0,3.382284797718767,3.0
8750,0,198500,1.0,74.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
3720,1,210000,3.0,174.0,0,0.0,0.0,0.0,1.0,402.07499802011563,834.0,2.976151101053181,0,1.0,5.0,3.0
8880,1,279900,3.0,126.0,0,0.0,0.0,0.0,1.0,402.07499802011563,387.0,2.976151101053181,0,1.0,3.382284797718767,3.0
8400,0,173600,1.0,62.0,0,0.0,0.0,0.0,1.0,402.07499802011563,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
9220,0,289000,3.0,197.0,0,0.0,1.0,15.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
2800,0,629563,2.0,156.0,0,0.0,1.0,23.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
4032,1,59900,1.0,44.0,0,0.0,1.0,18.028500959166895,1.0,160.0,183.0,2.0,0,0.9500049014802471,1.0,1.0
8820,1,349000,2.0,87.0,0,0.0,0.0,0.0,1.0,402.07499802011563,2757.377881205674,4.0,0,0.0,3.382284797718767,3.0
9630,1,451760,3.0,158.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,332.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9630,1,452000,3.0,158.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,316.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9630,1,566075,3.0,189.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,450.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9630,1,592489,4.0,189.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,865.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9630,1,595398,3.0,186.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,865.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1180,1,865000,6.0,187.0,1,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,5.0,2.0
1780,1,570000,5.0,185.0,0,0.0,1.0,23.0,1.0,70.0,225.0,2.976151101053181,0,0.9500049014802471,4.0,3.0
1190,0,595000,3.0,193.0,0,0.0,1.0,12.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.0,2.0
8020,1,235000,2.0,212.0,0,0.0,0.0,0.0,0.0,0.0,231.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
3080,1,685000,3.0,209.0,0,0.0,1.0,36.0,1.0,402.07499802011563,371.0,3.0,0,1.0,5.0,3.0
2050,1,445000,4.0,220.0,0,0.0,0.0,0.0,1.0,402.07499802011563,290.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
2530,1,395000,3.0,273.0,0,0.0,1.0,18.028500959166895,0.0,0.0,228.0,2.976151101053181,0,0.0,2.0,3.0
2223,1,298000,4.0,237.0,0,0.0,0.0,0.0,1.0,402.07499802011563,200.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
2223,1,335000,2.0,150.0,0,0.0,0.0,0.0,0.0,0.0,3000.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
2222,1,394000,4.0,188.0,0,0.0,0.0,0.0,0.0,0.0,305.0,2.976151101053181,0,1.0,3.382284797718767,3.0
2580,1,598000,4.0,288.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1106.0,2.976151101053181,0,1.0,3.382284797718767,3.0
2260,1,395000,3.0,173.0,0,0.0,0.0,0.0,1.0,402.07499802011563,1710.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
3271,1,399000,4.0,211.0,0,0.0,0.0,0.0,0.0,0.0,518.0,2.976151101053181,0,1.0,3.382284797718767,3.0
2570,1,335000,3.0,154.0,0,1.0,1.0,18.028500959166895,1.0,402.07499802011563,358.0,2.976151101053181,0,1.0,3.382284797718767,3.0
3600,1,375000,4.0,213.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1136.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
9000,1,295000,2.0,124.0,0,0.0,0.0,0.0,0.0,0.0,124.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9940,1,421000,3.0,130.0,0,0.0,1.0,18.028500959166895,0.0,0.0,451.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9300,1,435000,4.0,298.0,0,0.0,1.0,18.028500959166895,0.0,0.0,314.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9900,1,425000,4.0,267.0,0,1.0,0.0,0.0,1.0,402.07499802011563,800.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
6940,1,190000,5.0,150.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.0,1.0
1410,1,545000,4.0,170.0,0,0.0,1.0,20.0,1.0,150.0,623.0,4.0,0,1.0,3.0,1.0
8460,0,302000,2.0,100.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,5.0,3.0
2800,0,999000,3.0,186.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
5651,1,155000,3.0,108.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,3.0,0,0.9500049014802471,2.0,1.0
9630,1,460580,4.0,162.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,332.0,3.0,0,0.9500049014802471,3.382284797718767,3.0
7700,1,550000,7.0,300.0,0,0.0,0.0,0.0,1.0,402.07499802011563,3171.0,4.0,0,0.9500049014802471,3.382284797718767,1.0
1500,1,675000,5.0,274.0,0,1.0,0.0,0.0,0.0,0.0,2664.0,2.976151101053181,0,0.9500049014802471,3.0,3.0
9308,0,225000,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
1400,1,289000,3.0,185.0,0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0,1.0,1.0,1.0
9870,0,305309,1.0,92.0,0,0.0,1.0,8.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,5.0,3.0
9890,0,366049,4.0,142.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,5.0,3.0
9080,1,498000,2.0,155.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,6283.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
2630,1,385000,3.0,192.0,0,0.0,0.0,0.0,1.0,114.0,214.0,2.0,0,1.0,4.0,3.0
2300,1,224500,3.0,145.0,0,0.0,0.0,0.0,1.0,402.07499802011563,110.0,2.0,0,1.0,1.0,3.0
2300,0,174900,1.0,80.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,3.0
8770,1,249000,2.0,224.0,0,0.0,0.0,0.0,1.0,400.0,581.0,4.0,0,1.0,2.0,3.0
8670,0,460000,3.0,88.0,1,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9040,1,395000,3.0,108.0,0,0.0,0.0,0.0,0.0,0.0,683.0,2.976151101053181,0,1.0,2.0,3.0
2250,1,459000,3.0,278.0,0,0.0,1.0,17.0,1.0,288.0,2757.377881205674,3.0,0,1.0,3.382284797718767,3.0
3150,1,625000,4.0,180.0,0,0.0,1.0,18.028500959166895,1.0,250.0,250.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1930,1,529000,3.0,160.0,0,1.0,0.0,0.0,1.0,220.0,302.0,2.976151101053181,0,1.0,5.0,3.0
3020,1,449000,3.0,147.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,2.0,3.0
9000,1,789000,4.0,220.0,0,0.0,0.0,0.0,1.0,40.0,124.0,2.976151101053181,0,0.9500049014802471,5.0,3.0
9040,1,735000,4.0,320.0,0,0.0,1.0,21.0,1.0,402.07499802011563,1769.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9900,1,345000,4.0,180.0,0,0.0,0.0,0.0,1.0,402.07499802011563,291.0,2.976151101053181,0,0.9500049014802471,4.0,3.0
9880,0,271500,2.0,89.0,0,0.0,1.0,25.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,5.0,3.0
2861,1,248000,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,438.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
2800,1,268000,4.0,117.0,0,0.0,0.0,0.0,1.0,402.07499802011563,225.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
8450,0,249000,2.0,95.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
8500,0,199500,2.0,84.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
2170,0,219900,2.0,90.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,1.0,3.0
8930,1,89000,3.0,80.0,0,0.0,0.0,0.0,0.0,0.0,80.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
5650,1,225000,4.0,200.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1000.0,3.0,0,0.9500049014802471,2.0,1.0
2830,1,235000,2.0,90.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
7390,1,240000,5.0,350.0,0,0.0,1.0,40.0,0.0,0.0,2757.377881205674,4.0,0,0.9500049014802471,3.382284797718767,1.0
3200,1,448733,4.0,162.0,0,0.0,0.0,0.0,0.0,0.0,490.0,4.0,0,0.9500049014802471,5.0,3.0
1570,1,518622,3.0,191.0,0,0.0,0.0,0.0,0.0,0.0,571.0,4.0,0,0.9500049014802471,5.0,3.0
1570,1,534063,3.0,240.0,0,0.0,0.0,0.0,0.0,0.0,448.0,4.0,0,0.9500049014802471,5.0,3.0
1570,1,534383,3.0,181.0,0,0.0,0.0,0.0,0.0,0.0,1052.0,4.0,0,0.9500049014802471,5.0,3.0
7140,0,89000,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,1.0
9940,1,415000,3.0,143.0,0,0.0,0.0,0.0,0.0,0.0,743.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
3580,1,449000,4.0,220.0,0,0.0,0.0,0.0,1.0,402.07499802011563,558.0,3.0,0,1.0,5.0,3.0
3665,1,325000,4.0,261.0,0,0.0,0.0,0.0,1.0,402.07499802011563,2000.0,2.976151101053181,0,1.0,3.382284797718767,3.0
3580,1,165000,5.0,143.0,0,0.0,0.0,0.0,0.0,0.0,565.0,3.0,0,0.9500049014802471,3.382284797718767,3.0
8700,0,209000,2.0,85.0,0,0.0,1.0,6.0,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
2110,1,325000,2.0,103.0,0,0.0,1.0,18.0,1.0,240.0,440.0,2.976151101053181,0,0.0,2.0,3.0
9000,1,575000,5.0,207.0,0,0.0,0.0,0.0,1.0,402.07499802011563,173.0,2.0,0,1.0,3.0,3.0
9000,1,209000,2.0,109.0,0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0,1.0,2.0,3.0
2830,1,299000,4.0,125.0,0,0.0,0.0,0.0,1.0,55.0,326.0,2.976151101053181,0,1.0,5.0,3.0
9600,1,99000,3.0,129.0,0,0.0,0.0,0.0,0.0,0.0,60.0,2.976151101053181,0,0.9500049014802471,2.0,3.0
3078,1,298000,2.0,85.0,0,0.0,1.0,25.0,0.0,0.0,1446.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
2170,0,185000,2.0,50.0,0,0.0,1.0,4.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
2170,0,195000,1.0,67.0,0,0.0,1.0,27.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
2170,0,175000,1.0,35.0,0,0.0,1.0,4.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
2920,0,255000,2.0,81.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,4.0,3.0
2920,0,255000,2.0,110.0,0,0.0,0.0,0.0,1.0,80.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,3.0
3080,1,499000,3.0,174.0,0,0.0,0.0,0.0,0.0,0.0,284.0,4.0,0,0.9500049014802471,3.0,3.0
1500,1,325000,4.0,135.0,0,0.0,1.0,18.028500959166895,0.0,0.0,344.0,3.0,0,0.9500049014802471,1.0,3.0
8850,1,279000,3.0,167.0,0,0.0,0.0,0.0,0.0,0.0,1644.0,4.0,0,0.9500049014802471,2.0,3.0
3140,1,437000,3.0,156.0,0,0.0,0.0,0.0,0.0,0.0,328.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
3140,1,436000,3.0,156.0,0,0.0,0.0,0.0,0.0,0.0,329.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
3140,1,479000,4.0,217.0,0,0.0,0.0,0.0,0.0,0.0,516.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
3140,1,462000,3.0,156.0,0,0.0,0.0,0.0,0.0,0.0,594.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
8730,1,378000,4.0,212.0,0,0.0,0.0,0.0,0.0,0.0,192.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
2845,0,215800,1.0,65.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
2845,0,289100,2.0,99.0,0,0.0,1.0,9.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1030,1,699000,7.0,325.0,0,0.0,0.0,0.0,1.0,35.0,135.0,2.0,0,1.0,1.0,2.0
1420,0,265000,2.0,75.0,0,0.0,1.0,6.0,0.0,0.0,2757.377881205674,2.0,0,1.0,5.0,1.0
1400,0,289000,3.0,185.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,3.0,0,1.0,1.0,1.0
2800,0,459000,2.0,103.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
2800,0,480000,2.0,105.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1000,0,575000,3.0,190.0,0,0.0,1.0,15.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,2.0,2.0
7190,0,215000,5.0,113.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,4.0,0,1.0,3.0,1.0
1420,1,435000,4.0,200.0,0,0.0,1.0,10.0,1.0,150.0,267.0,2.0,0,1.0,5.0,1.0
1082,1,495000,5.0,192.0,0,0.0,1.0,20.0,1.0,120.0,370.0,4.0,0,1.0,1.0,2.0
2845,0,293900,2.0,99.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9090,1,385000,2.0,88.0,0,0.0,1.0,24.0,1.0,142.0,88.0,3.0,0,1.0,3.382284797718767,3.0
9900,0,335000,3.0,169.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
3850,1,359000,3.0,251.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,558.0,2.976151101053181,0,1.0,5.0,3.0
9700,1,325000,3.0,163.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,241.0,2.0,0,0.9500049014802471,5.0,3.0
9750,1,335000,3.0,154.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,520.0,3.0,0,0.9500049014802471,5.0,3.0
9620,0,169000,2.0,86.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,2.0,3.0
9660,0,169000,2.0,89.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,2.0,3.0
9700,1,129000,1.0,87.0,0,0.0,0.0,0.0,1.0,402.07499802011563,45.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9820,0,369000,2.0,88.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9820,0,395000,2.0,95.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1410,1,585000,3.0,150.0,0,0.0,1.0,20.0,1.0,200.0,502.0,4.0,0,1.0,5.0,1.0
1348,1,795000,6.0,250.0,0,0.0,1.0,10.0,1.0,120.0,457.0,2.0,0,1.0,5.0,1.0
2800,0,399500,2.0,133.0,0,0.0,1.0,41.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1090,0,410000,3.0,140.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,2.0
9820,0,555000,2.0,129.0,0,0.0,1.0,40.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9000,1,349000,4.0,165.0,0,0.0,0.0,0.0,1.0,402.07499802011563,225.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
9820,0,299000,1.0,74.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
8630,0,257000,2.0,85.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,5.0,3.0
8730,1,569000,3.0,172.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,4324.0,2.976151101053181,0,0.9500049014802471,1.0,3.0
9990,1,259000,3.0,118.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,220.0,2.976151101053181,0,0.9500049014802471,5.0,3.0
8200,1,390000,4.0,188.0,0,0.0,0.0,0.0,1.0,402.07499802011563,293.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
